ID,Name,Age,Photo,Nationality,Club,Club Logo,Position,Jersey Number,Height,Weight
227503,J. Larsen,19,https://cdn.sofifa.org/players/4/19/227503.png,Denmark,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,LM,34,6'0,165lbs
186556,Dentinho,29,https://cdn.sofifa.org/players/4/19/186556.png,Brazil,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,CAM,9,5'9,165lbs
53739,L. Grant,35,https://cdn.sofifa.org/players/4/19/53739.png,England,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,GK,13,6'4,183lbs
232693,C. Awaziem,21,https://cdn.sofifa.org/players/4/19/232693.png,Nigeria,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,CB,5,6'2,172lbs
184926,Fabiano,30,https://cdn.sofifa.org/players/4/19/184926.png,Brazil,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,GK,40,6'6,201lbs
203279,Wellington Nem,26,https://cdn.sofifa.org/players/4/19/203279.png,Brazil,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,CAM,23,5'5,152lbs
225563,João Pedro,21,https://cdn.sofifa.org/players/4/19/225563.png,Brazil,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,RB,23,5'10,161lbs
239904,D. Khocholava,25,https://cdn.sofifa.org/players/4/19/239904.png,Georgia,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,CB,5,6'4,194lbs
234574,Diogo Dalot,19,https://cdn.sofifa.org/players/4/19/234574.png,Portugal,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,RB,20,6'0,157lbs
229526,M. Malyshev,25,https://cdn.sofifa.org/players/4/19/229526.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,CDM,17,5'11,168lbs
234701,Maycon,20,https://cdn.sofifa.org/players/4/19/234701.png,Brazil,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,CAM,27,5'8,157lbs
241720,André Pereira,23,https://cdn.sofifa.org/players/4/19/241720.png,Portugal,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,ST,21,6'2,168lbs
239717,O. Danchenko,23,https://cdn.sofifa.org/players/4/19/239717.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,RB,94,5'10,141lbs
237238,S. McTominay,21,https://cdn.sofifa.org/players/4/19/237238.png,Scotland,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,CM,17,6'4,194lbs
236345,A. Totovytskyi,25,https://cdn.sofifa.org/players/4/19/236345.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,CAM,29,6'2,170lbs
244584,O. Shevchenko,26,https://cdn.sofifa.org/players/4/19/244584.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,GK,1,6'2,179lbs
229528,M. Matvienko,22,https://cdn.sofifa.org/players/4/19/229528.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,LB,22,6'0,163lbs
244389,Fernando,19,https://cdn.sofifa.org/players/4/19/244389.png,Brazil,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,LM,99,5'9,159lbs
233731,A. Isak,18,https://cdn.sofifa.org/players/4/19/233731.png,Sweden,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,ST,14,6'3,163lbs
224812,S. Bolbat,25,https://cdn.sofifa.org/players/4/19/224812.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,LM,50,5'9,146lbs
241811,Sergio Gómez,17,https://cdn.sofifa.org/players/4/19/241811.png,Spain,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,CAM,17,5'7,150lbs
240507,A. Gomes,17,https://cdn.sofifa.org/players/4/19/240507.png,England,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,CAM,47,5'3,134lbs
244685,M. Mouandilmadji,20,https://cdn.sofifa.org/players/4/19/244685.png,Chad,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,ST,14,6'0,172lbs
244960,Bruno Costa,21,https://cdn.sofifa.org/players/4/19/244960.png,Portugal,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,CM,6,5'9,146lbs
234577,Diogo Costa,18,https://cdn.sofifa.org/players/4/19/234577.png,Portugal,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,GK,31,6'2,179lbs
228082,D. Burnić,20,https://cdn.sofifa.org/players/4/19/228082.png,Germany,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,CDM,32,5'11,154lbs
244497,Marquinhos Cipriano,19,https://cdn.sofifa.org/players/4/19/244497.png,Brazil,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,RM,28,5'7,143lbs
233510,T. Chong,18,https://cdn.sofifa.org/players/4/19/233510.png,Netherlands,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,RW,44,6'0,154lbs
240513,E. Hamilton,19,https://cdn.sofifa.org/players/4/19/240513.png,Scotland,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,CM,48,6'1,165lbs
237698,C. Gribbin,19,https://cdn.sofifa.org/players/4/19/237698.png,England,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,CAM,42,6'0,159lbs
225557,R. Poole,20,https://cdn.sofifa.org/players/4/19/225557.png,Wales,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,CB,50,5'11,163lbs
237160,R. Williams,19,https://cdn.sofifa.org/players/4/19/237160.png,England,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,CB,52,6'0,165lbs
232107,E. Oelschlägel,22,https://cdn.sofifa.org/players/4/19/232107.png,Germany,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,GK,40,6'4,187lbs
240510,J. Bohui,19,https://cdn.sofifa.org/players/4/19/240510.png,England,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,ST,46,5'9,165lbs
237050,O. Kudryk,21,https://cdn.sofifa.org/players/4/19/237050.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,GK,55,6'1,157lbs
246340,M. Mudryk,17,https://cdn.sofifa.org/players/4/19/246340.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,CAM,91,5'9,134lbs
237053,V. Tankovskyi,22,https://cdn.sofifa.org/players/4/19/237053.png,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,CM,20,5'6,132lbs
243233,D. Wanner,19,https://cdn.sofifa.org/players/4/19/243233.png,Germany,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,LM,41,5'10,157lbs
244690,T. Matthews,17,https://cdn.sofifa.org/players/4/19/244690.png,South Africa,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,CAM,50,5'9,154lbs
244140,A. Bakir,17,https://cdn.sofifa.org/players/4/19/244140.png,Germany,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,RM,42,5'10,152lbs
242947,R. Kehr,18,https://cdn.sofifa.org/players/4/19/242947.png,Germany,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,ST,43,6'2,176lbs
202126,H. Kane,24,https://cdn.sofifa.org/players/4/19/202126.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,ST,9,6'2,196lbs
198219,L. Insigne,27,https://cdn.sofifa.org/players/4/19/198219.png,Italy,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,LW,10,5'4,130lbs
190460,C. Eriksen,26,https://cdn.sofifa.org/players/4/19/190460.png,Denmark,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CAM,10,5'11,168lbs
167948,H. Lloris,31,https://cdn.sofifa.org/players/4/19/167948.png,France,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,GK,1,6'2,181lbs
201024,K. Koulibaly,27,https://cdn.sofifa.org/players/4/19/201024.png,Senegal,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,LCB,26,6'2,196lbs
175943,D. Mertens,31,https://cdn.sofifa.org/players/4/19/175943.png,Belgium,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RF,14,5'7,134lbs
172871,J. Vertonghen,31,https://cdn.sofifa.org/players/4/19/172871.png,Belgium,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,LCB,5,6'2,190lbs
171877,M. Hamšík,30,https://cdn.sofifa.org/players/4/19/171877.png,Slovakia,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,LCM,17,6'0,174lbs
184087,T. Alderweireld,29,https://cdn.sofifa.org/players/4/19/184087.png,Belgium,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,RCB,2,6'1,179lbs
192774,K. Manolas,27,https://cdn.sofifa.org/players/4/19/192774.png,Greece,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LCB,4,6'2,183lbs
180930,E. Džeko,32,https://cdn.sofifa.org/players/4/19/180930.png,Bosnia Herzegovina,Roma,https://cdn.sofifa.org/teams/2/light/52.png,ST,9,6'4,185lbs
220793,D. Sánchez,22,https://cdn.sofifa.org/players/4/19/220793.png,Colombia,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,RCB,23,6'2,174lbs
211117,D. Alli,22,https://cdn.sofifa.org/players/4/19/211117.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,LCM,20,6'2,176lbs
200104,H. Son,25,https://cdn.sofifa.org/players/4/19/200104.png,Korea Republic,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,LM,7,6'0,143lbs
185020,José Callejón,31,https://cdn.sofifa.org/players/4/19/185020.png,Spain,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RM,7,5'10,161lbs
176769,Jonas,34,https://cdn.sofifa.org/players/4/19/176769.png,Brazil,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,ST,10,5'11,163lbs
157481,Raúl Albiol,32,https://cdn.sofifa.org/players/4/19/157481.png,Spain,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RCB,33,6'3,181lbs
200949,Lucas Moura,25,https://cdn.sofifa.org/players/4/19/200949.png,Brazil,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,RM,27,5'9,154lbs
199914,Allan,27,https://cdn.sofifa.org/players/4/19/199914.png,Brazil,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RCM,5,5'9,163lbs
197965,Pizzi,28,https://cdn.sofifa.org/players/4/19/197965.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,LCM,21,5'10,159lbs
162240,M. Dembélé,30,https://cdn.sofifa.org/players/4/19/162240.png,Belgium,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CM,19,6'1,181lbs
53302,D. De Rossi,34,https://cdn.sofifa.org/players/4/19/53302.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,RDM,16,6'0,183lbs
203551,A. Florenzi,27,https://cdn.sofifa.org/players/4/19/203551.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,RB,16,5'8,148lbs
191180,J. Pastore,29,https://cdn.sofifa.org/players/4/19/191180.png,Argentina,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CAM,27,6'2,172lbs
187936,S. Nzonzi,29,https://cdn.sofifa.org/players/4/19/187936.png,France,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CDM,15,6'5,165lbs
186345,K. Trippier,27,https://cdn.sofifa.org/players/4/19/186345.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,RB,12,5'10,159lbs
185103,A. Kolarov,32,https://cdn.sofifa.org/players/4/19/185103.png,Serbia,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LB,11,6'2,183lbs
183376,L. Fejsa,29,https://cdn.sofifa.org/players/4/19/183376.png,Serbia,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,CDM,5,6'0,176lbs
179847,F. Fazio,31,https://cdn.sofifa.org/players/4/19/179847.png,Argentina,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LCB,20,6'5,187lbs
173521,Marcano,31,https://cdn.sofifa.org/players/4/19/173521.png,Spain,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CB,15,6'2,170lbs
168530,Jardel,32,https://cdn.sofifa.org/players/4/19/168530.png,Brazil,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,LCB,33,6'4,192lbs
226271,Fabián,22,https://cdn.sofifa.org/players/4/19/226271.png,Spain,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,LM,8,6'2,154lbs
210864,E. Hysaj,24,https://cdn.sofifa.org/players/4/19/210864.png,Albania,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RB,23,6'0,154lbs
210406,P. Zieliński,24,https://cdn.sofifa.org/players/4/19/210406.png,Poland,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RCM,20,5'11,165lbs
210035,Grimaldo,22,https://cdn.sofifa.org/players/4/19/210035.png,Spain,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,LB,3,5'7,152lbs
205923,B. Davies,25,https://cdn.sofifa.org/players/4/19/205923.png,Wales,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,LB,4,6'0,168lbs
205175,A. Milik,24,https://cdn.sofifa.org/players/4/19/205175.png,Poland,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,CF,7,6'1,172lbs
201454,F. Ghoulam,27,https://cdn.sofifa.org/players/4/19/201454.png,Algeria,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,LB,31,6'0,176lbs
196889,S. Verdi,25,https://cdn.sofifa.org/players/4/19/196889.png,Italy,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RW,9,5'7,134lbs
190972,E. Salvio,27,https://cdn.sofifa.org/players/4/19/190972.png,Argentina,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,RW,18,5'8,170lbs
190813,S. El Shaarawy,25,https://cdn.sofifa.org/players/4/19/190813.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LM,92,5'10,159lbs
183900,D. Perotti,29,https://cdn.sofifa.org/players/4/19/183900.png,Argentina,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LW,8,5'10,154lbs
170368,E. Lamela,26,https://cdn.sofifa.org/players/4/19/170368.png,Argentina,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,RM,22,6'0,176lbs
169595,D. Rose,27,https://cdn.sofifa.org/players/4/19/169595.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,LB,3,5'9,168lbs
216547,Rafa,25,https://cdn.sofifa.org/players/4/19/216547.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,RW,27,5'8,146lbs
202335,E. Dier,24,https://cdn.sofifa.org/players/4/19/202335.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CDM,4,6'2,198lbs
197853,S. Aurier,25,https://cdn.sofifa.org/players/4/19/197853.png,Ivory Coast,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,RB,17,5'9,168lbs
194022,André Almeida,27,https://cdn.sofifa.org/players/4/19/194022.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,RB,34,6'1,176lbs
188942,V. Wanyama,27,https://cdn.sofifa.org/players/4/19/188942.png,Kenya,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CDM,12,6'0,192lbs
140293,A. Mirante,34,https://cdn.sofifa.org/players/4/19/140293.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,GK,83,6'4,174lbs
239818,Rúben Dias,21,https://cdn.sofifa.org/players/4/19/239818.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,RCB,6,6'1,181lbs
223061,F. Cervi,24,https://cdn.sofifa.org/players/4/19/223061.png,Argentina,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,LW,11,5'5,137lbs
204614,Mário Rui,27,https://cdn.sofifa.org/players/4/19/204614.png,Portugal,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,LB,19,5'7,148lbs
183497,O. Karnezis,32,https://cdn.sofifa.org/players/4/19/183497.png,Greece,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,GK,27,6'3,179lbs
176550,D. Ospina,29,https://cdn.sofifa.org/players/4/19/176550.png,Colombia,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,GK,1,6'0,176lbs
230988,F. Krovinović,22,https://cdn.sofifa.org/players/4/19/230988.png,Croatia,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,CAM,20,5'10,154lbs
228251,L. Pellegrini,22,https://cdn.sofifa.org/players/4/19/228251.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CM,7,6'1,170lbs
215466,N. Maksimović,26,https://cdn.sofifa.org/players/4/19/215466.png,Serbia,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,CB,19,6'4,192lbs
208268,B. Cristante,23,https://cdn.sofifa.org/players/4/19/208268.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CM,4,6'1,176lbs
205943,V. Chiricheş,28,https://cdn.sofifa.org/players/4/19/205943.png,Romania,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,CB,21,6'0,165lbs
208141,Gabriel,24,https://cdn.sofifa.org/players/4/19/208141.png,Brazil,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,CM,8,6'2,181lbs
221219,G. Conti,23,https://cdn.sofifa.org/players/4/19/221219.png,Argentina,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,CB,2,6'4,176lbs
200752,Juan Jesus,27,https://cdn.sofifa.org/players/4/19/200752.png,Brazil,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CB,5,6'1,183lbs
220746,A. Živković,21,https://cdn.sofifa.org/players/4/19/220746.png,Serbia,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,LW,17,5'7,150lbs
183394,M. Sissoko,28,https://cdn.sofifa.org/players/4/19/183394.png,France,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CM,17,6'2,201lbs
235889,C. Ünder,20,https://cdn.sofifa.org/players/4/19/235889.png,Turkey,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LM,17,5'8,146lbs
212878,N. Castillo,25,https://cdn.sofifa.org/players/4/19/212878.png,Chile,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,ST,30,5'10,179lbs
213432,F. Ferreyra,27,https://cdn.sofifa.org/players/4/19/213432.png,Argentina,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,ST,19,6'1,172lbs
222400,H. Winks,22,https://cdn.sofifa.org/players/4/19/222400.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CM,17,5'9,163lbs
137677,M. Vorm,34,https://cdn.sofifa.org/players/4/19/137677.png,Netherlands,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,GK,13,6'0,185lbs
230613,A. Diawara,20,https://cdn.sofifa.org/players/4/19/230613.png,Guinea,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,CM,42,6'0,163lbs
234236,P. Schick,22,https://cdn.sofifa.org/players/4/19/234236.png,Czech Republic,Roma,https://cdn.sofifa.org/teams/2/light/52.png,ST,10,6'1,161lbs
211990,O. Vlachodimos,24,https://cdn.sofifa.org/players/4/19/211990.png,Greece,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,GK,99,6'2,170lbs
239641,Alfa Semedo,20,https://cdn.sofifa.org/players/4/19/239641.png,Guinea Bissau,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,CDM,16,6'2,181lbs
198949,K. Malcuit,26,https://cdn.sofifa.org/players/4/19/198949.png,France,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RB,2,5'10,170lbs
189484,D. Santon,27,https://cdn.sofifa.org/players/4/19/189484.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LB,18,6'2,170lbs
234568,Gedson Fernandes,19,https://cdn.sofifa.org/players/4/19/234568.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,RCM,83,5'11,157lbs
162131,Llorente,33,https://cdn.sofifa.org/players/4/19/162131.png,Spain,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,ST,18,6'4,203lbs
208230,A. Samaris,29,https://cdn.sofifa.org/players/4/19/208230.png,Greece,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,CDM,22,6'2,185lbs
207557,R. Olsen,28,https://cdn.sofifa.org/players/4/19/207557.png,Sweden,Roma,https://cdn.sofifa.org/teams/2/light/52.png,GK,1,6'5,190lbs
229594,A. Ćorić,21,https://cdn.sofifa.org/players/4/19/229594.png,Croatia,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CAM,19,5'9,130lbs
236311,M. Rog,22,https://cdn.sofifa.org/players/4/19/236311.png,Croatia,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,CM,30,5'11,161lbs
219732,G. Nkoudou,23,https://cdn.sofifa.org/players/4/19/219732.png,France,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,LM,14,5'9,161lbs
225116,A. Meret,21,https://cdn.sofifa.org/players/4/19/225116.png,Italy,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,GK,1,6'3,183lbs
222558,R. Karsdorp,23,https://cdn.sofifa.org/players/4/19/222558.png,Netherlands,Roma,https://cdn.sofifa.org/teams/2/light/52.png,RB,2,6'0,176lbs
236920,J. Kluivert,19,https://cdn.sofifa.org/players/4/19/236920.png,Netherlands,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LW,34,5'7,146lbs
205966,A. Younes,24,https://cdn.sofifa.org/players/4/19/205966.png,Germany,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,LW,34,5'6,157lbs
237211,Yuri Ribeiro,21,https://cdn.sofifa.org/players/4/19/237211.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,LB,15,5'10,163lbs
226537,V. Janssen,24,https://cdn.sofifa.org/players/4/19/226537.png,Netherlands,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,ST,9,6'0,194lbs
191210,S. Corchia,27,https://cdn.sofifa.org/players/4/19/191210.png,France,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,RB,7,5'9,148lbs
219754,Bruno Varela,23,https://cdn.sofifa.org/players/4/19/219754.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,GK,12,6'3,192lbs
193408,H. Seferović,26,https://cdn.sofifa.org/players/4/19/193408.png,Switzerland,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,ST,14,6'2,187lbs
205186,P. Gazzaniga,26,https://cdn.sofifa.org/players/4/19/205186.png,Argentina,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,GK,22,6'5,198lbs
215228,C. Lema,28,https://cdn.sofifa.org/players/4/19/215228.png,Argentina,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,CB,25,6'3,198lbs
231242,A. Ounas,21,https://cdn.sofifa.org/players/4/19/231242.png,Algeria,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,RW,11,5'8,143lbs
242444,João Félix,18,https://cdn.sofifa.org/players/4/19/242444.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,LW,79,5'11,154lbs
237221,J. Foyth,20,https://cdn.sofifa.org/players/4/19/237221.png,Argentina,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CB,6,6'2,152lbs
220534,S. Luperto,21,https://cdn.sofifa.org/players/4/19/220534.png,Italy,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,CB,13,6'3,165lbs
227927,K. Walker-Peters,21,https://cdn.sofifa.org/players/4/19/227927.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,RB,16,5'9,141lbs
224213,T. Ebuehi,22,https://cdn.sofifa.org/players/4/19/224213.png,Nigeria,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,RB,23,6'2,159lbs
230872,M. Svilar,18,https://cdn.sofifa.org/players/4/19/230872.png,Belgium,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,GK,1,6'2,179lbs
244363,Daniel Fuzato,20,https://cdn.sofifa.org/players/4/19/244363.png,Brazil,Roma,https://cdn.sofifa.org/teams/2/light/52.png,GK,63,6'3,194lbs
238067,N. Zaniolo,18,https://cdn.sofifa.org/players/4/19/238067.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CAM,22,6'3,174lbs
243237,L. Pellegrini,19,https://cdn.sofifa.org/players/4/19/243237.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,LB,3,5'10,159lbs
232250,L. Amos,21,https://cdn.sofifa.org/players/4/19/232250.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CM,40,5'10,159lbs
237139,T. Oakley-Boothe,18,https://cdn.sofifa.org/players/4/19/237139.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CM,46,6'0,150lbs
239502,W. Bianda,18,https://cdn.sofifa.org/players/4/19/239502.png,France,Roma,https://cdn.sofifa.org/teams/2/light/52.png,CB,28,6'1,181lbs
241042,O. Skipp,17,https://cdn.sofifa.org/players/4/19/241042.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,CDM,52,5'9,154lbs
233426,A. Georgiou,21,https://cdn.sofifa.org/players/4/19/233426.png,Cyprus,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,LM,42,5'10,161lbs
236239,A. Whiteman,19,https://cdn.sofifa.org/players/4/19/236239.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,GK,41,6'1,168lbs
228053,S. Harrison,20,https://cdn.sofifa.org/players/4/19/228053.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,ST,39,6'0,150lbs
235736,K. Sterling,19,https://cdn.sofifa.org/players/4/19/235736.png,England,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,ST,50,5'11,146lbs
209331,M. Salah,26,https://cdn.sofifa.org/players/4/19/209331.png,Egypt,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,RM,10,5'9,157lbs
208722,S. Mané,26,https://cdn.sofifa.org/players/4/19/208722.png,Senegal,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,LM,10,5'9,152lbs
203376,V. van Dijk,26,https://cdn.sofifa.org/players/4/19/203376.png,Netherlands,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,LCB,4,6'4,203lbs
201942,Roberto Firmino,26,https://cdn.sofifa.org/players/4/19/201942.png,Brazil,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CAM,9,5'11,168lbs
216594,N. Fekir,24,https://cdn.sofifa.org/players/4/19/216594.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,CAM,18,5'8,165lbs
212831,Alisson,25,https://cdn.sofifa.org/players/4/19/212831.png,Brazil,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,GK,13,6'3,201lbs
171919,Naldo,35,https://cdn.sofifa.org/players/4/19/171919.png,Brazil,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,CB,29,6'6,201lbs
